,timestamp,trans_error,trans_error_gt
0,1.5204352369009262e+18,453.30741597883065,0.6547719434681468
1,1.520435236950926e+18,453.2973251282094,0.6466656830100036
2,1.5204352370009262e+18,453.2830074422967,0.6364373960050047
3,1.520435237050926e+18,453.27000983848615,0.6247140840418606
4,1.5204352371009262e+18,453.25659357937195,0.6108043570562642
5,1.520435237150926e+18,453.23672165203004,0.5952492599757813
6,1.5204352372009262e+18,453.2235529616705,0.5782614431569951
7,1.520435237250926e+18,453.2042342644121,0.5598060960080904
8,1.5204352373009262e+18,453.1852167834208,0.5400540870321245
9,1.520435237350926e+18,453.16685892435373,0.519287284515988
10,1.5204352374009262e+18,453.14475308801434,0.4985478723687642
11,1.520435237450926e+18,453.1228678993559,0.47755424964497395
12,1.5204352375009262e+18,453.09790386356605,0.45602885090232975
13,1.520435237550926e+18,453.0697752796839,0.4336200792180212
14,1.5204352376009262e+18,453.04046416928344,0.41126142431944934
15,1.520435237650926e+18,453.01215783427045,0.3891321588842792
16,1.5204352377009262e+18,452.97804891139606,0.3671593208880972
17,1.520435237750926e+18,452.9481892907802,0.34498453535519713
18,1.5204352378009262e+18,452.9116556447728,0.322159805008058
19,1.520435237850926e+18,452.8772348639205,0.29856665657265347
20,1.5204352379009262e+18,452.83924262297745,0.2743819024416979
21,1.520435237950926e+18,452.79864222907366,0.24926395426847567
22,1.5204352380009262e+18,452.7610095410357,0.2235095398669369
23,1.520435238050926e+18,452.7239776561315,0.19841604208805527
24,1.5204352381009262e+18,452.6881279369706,0.17477628871072748
25,1.520435238150926e+18,452.6533442663938,0.15288488356246904
26,1.5204352382009262e+18,452.62163473230265,0.13180661632918916
27,1.520435238250926e+18,452.58549762298463,0.11254407767650304
28,1.5204352383009262e+18,452.55782177812995,0.09653509662613789
29,1.520435238350926e+18,452.5317587477864,0.08654813968609527
30,1.5204352384009262e+18,452.50320598919626,0.08455190912761272
31,1.520435238450926e+18,452.4776682698197,0.090898470324292
32,1.5204352385009262e+18,452.45336901137745,0.10454776190882034
33,1.520435238550926e+18,452.4344277585897,0.12424920801366311
34,1.5204352386009262e+18,452.4167007028828,0.1474315200160631
35,1.520435238650926e+18,452.4018787517968,0.17287392973054458
36,1.5204352387009262e+18,452.38795622486487,0.19971638426344107
37,1.520435238750926e+18,452.3731924681933,0.22666942296087322
38,1.5204352388009262e+18,452.3621983769764,0.25315389525260656
39,1.520435238850926e+18,452.35256835689063,0.2785562509853146
40,1.5204352389009262e+18,452.34685555885915,0.30356417009791287
41,1.520435238950926e+18,452.3404555060959,0.3273022910918896
42,1.5204352390009262e+18,452.336623712496,0.3511957852136275
43,1.520435239050926e+18,452.3376757418324,0.37557869651260917
44,1.5204352391009262e+18,452.3399398029462,0.4005867511780474
45,1.520435239150926e+18,452.34677278677964,0.4258297853628783
46,1.5204352392009262e+18,452.35687071329403,0.4520228152094736
47,1.520435239250926e+18,452.3678811379778,0.4787017917386103
48,1.5204352393009262e+18,452.3770355708404,0.5059718059872939
49,1.520435239350926e+18,452.3879182041671,0.5337268717827464
50,1.5204352394009262e+18,452.3952203525112,0.5612928104300519
51,1.520435239450926e+18,452.4018967647892,0.5883080179209182
52,1.5204352395009262e+18,452.40557023639985,0.6140810243952209
53,1.520435239550926e+18,452.40764177808313,0.6394364492960306
54,1.5204352396009262e+18,452.40559465297997,0.6646306396486574
55,1.520435239650926e+18,452.3994802464364,0.6894388911335523
56,1.5204352397009262e+18,452.39570042968825,0.71504362721976
57,1.520435239750926e+18,452.385565026698,0.7404094240164367
58,1.5204352398009262e+18,452.3753375047201,0.7661804845026915
59,1.520435239850926e+18,452.3654607386405,0.7911359154354781
60,1.5204352399009262e+18,452.3506064245779,0.8159240044134464
61,1.520435239950926e+18,452.34099617097564,0.8390163852866523
62,1.5204352400009262e+18,452.32661862584916,0.86063572244436
63,1.520435240050926e+18,452.31256171520823,0.8791942525026969
64,1.5204352401009262e+18,452.2989249747272,0.8969610376553206
65,1.520435240150926e+18,452.2849802096547,0.9121950630241491
66,1.5204352402009262e+18,452.27259956208445,0.9248258200943824
67,1.520435240250926e+18,452.2622476924315,0.9345832948463558
68,1.5204352403009262e+18,452.25356111437895,0.9402800436404612
69,1.520435240350926e+18,452.25006215488474,0.9413895426595852
70,1.5204352404009262e+18,452.2461203705503,0.9379855440063244
71,1.520435240450926e+18,452.24262360690005,0.9308159632520566
72,1.5204352405009262e+18,452.24322970461685,0.9199742246996712
73,1.520435240550926e+18,452.24637823338014,0.9057879976360111
74,1.5204352406009262e+18,452.2506829959468,0.8879893477160176
75,1.520435240650926e+18,452.25424463698175,0.8682074305356542
76,1.5204352407009262e+18,452.2600477599563,0.8440339934992381
77,1.520435240750926e+18,452.26717577111316,0.8181648439030818
78,1.5204352408009262e+18,452.27343116071995,0.7894403325772136
79,1.520435240850926e+18,452.2805259578553,0.7604630796895241
80,1.5204352409009262e+18,452.2870609998825,0.7304444149602389
81,1.520435240950926e+18,452.29171588184886,0.6996339979652301
82,1.5204352410009262e+18,452.2987000658886,0.6682664027928272
83,1.520435241050926e+18,452.30973117555556,0.6377343025848425
84,1.5204352411009262e+18,452.32053068190095,0.6069248054741466
85,1.520435241150926e+18,452.3332207728807,0.576399116329748
86,1.5204352412009262e+18,452.35130465521837,0.5472781477432551
87,1.520435241250926e+18,452.3740117372694,0.5176525870154263
88,1.5204352413009262e+18,452.40062424595067,0.4887810559225151
89,1.520435241350926e+18,452.43221420892166,0.4610603989261128
90,1.5204352414009262e+18,452.4654826441032,0.43427602005554217
